Feature,Importance
B_BB_EXP_WEIGHTED_STATUS_LAST_SUM_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_0_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_0_MAX_OVERALL,0.0
B_DAYS_CREDIT_UPDATE_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_0_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_0_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_0_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_0_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_0_SUM_OVERALL,0.0
AMT_CREDIT,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_0_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_0_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_0_MIN_OVERALL,0.0
AMT_ANNUITY,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_0_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_0_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_MEAN_OVERALL,0.0
AMT_GOODS_PRICE,0.0
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_STD_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_0_MEAN_OVERALL,0.0
DAYS_BIRTH,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_0_SUM_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_0_STD_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_MEAN_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_MAX_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_MIN_OVERALL,0.0
DAYS_EMPLOYED,0.0
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_1_MEAN_OVERALL,0.0
DAYS_REGISTRATION,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_1_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_1_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_YEAR_1_STD_OVERALL,0.0
OWN_CAR_AGE,0.0
FLAG_EMP_PHONE,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_1_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_YEAR_1_SUM_OVERALL,0.0
FLAG_PHONE,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_1_MEAN_OVERALL,0.0
FLAG_EMAIL,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_1_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_LAST_YEAR_1_SUM_OVERALL,0.0
B_AMT_ANNUITY_MAX_CA_SOLD,0.0
B_BB_STATUS_ENCODED_FIRST_YEAR_1_MEAN_OVERALL,0.0
